CustomerId,total_transactions,total_amount,avg_amount,std_amount,avg_fee_paid,total_refunds_count,tx_hour_mean,tx_day_mean,last_transaction_time,first_transaction_time,ProviderId,ProductCategory,ChannelId,PricingStrategy,active_days,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_4945,60,76943.45,1282.3908333333334,1130.5995703679719,0.042499999999999954,18,13.683333333333334,13.433333333333334,2019-02-12 22:28:25+00:00,2018-11-21 09:37:41+00:00,ProviderId_6,financial_services,ChannelId_3,2,84,1,60,76943.45,1,0
CustomerId_4946,35,62945.0,1798.4285714285713,5013.4593509736915,0.0,16,11.085714285714285,21.6,2019-01-29 05:52:42+00:00,2019-01-17 13:24:40+00:00,ProviderId_6,financial_services,ChannelId_3,2,12,16,35,62945.0,2,0
CustomerId_4947,9,12440.0,1382.2222222222222,1330.6932195079542,0.0,2,11.222222222222221,10.555555555555555,2019-02-08 15:45:02+00:00,2018-12-19 11:37:21+00:00,ProviderId_1,airtime,ChannelId_3,2,52,5,9,12440.0,2,0
CustomerId_4948,8,7500.0,937.5,176.77669529663686,0.0,0,11.75,27.5,2018-11-28 11:18:49+00:00,2018-11-27 17:29:46+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,77,8,7500.0,0,1
CustomerId_4949,2,4000.0,2000.0,2121.3203435596424,0.0,0,18.5,12.5,2019-01-03 15:22:44+00:00,2018-12-22 22:27:57+00:00,ProviderId_5,airtime,ChannelId_3,2,12,41,2,4000.0,0,1
CustomerId_495,1,1000.0,1000.0,0.0,0.0,0,2.0,12.0,2019-01-12 02:36:23+00:00,2019-01-12 02:36:23+00:00,ProviderId_3,financial_services,ChannelId_3,2,1,33,1,1000.0,0,1
CustomerId_4951,1,2000.0,2000.0,0.0,0.0,0,13.0,9.0,2019-01-09 13:21:57+00:00,2019-01-09 13:21:57+00:00,ProviderId_1,airtime,ChannelId_3,4,1,35,1,2000.0,0,1
CustomerId_4953,2,1680.0,840.0,1074.8023074035523,0.0,1,7.0,25.0,2018-11-25 07:40:51+00:00,2018-11-25 07:40:11+00:00,ProviderId_4,airtime,ChannelId_2,2,1,81,2,1680.0,0,1
CustomerId_4954,68,86473.0,1271.6617647058824,1545.3109585181367,0.0,25,13.544117647058824,20.970588235294116,2019-02-08 17:56:04+00:00,2018-11-16 19:42:01+00:00,ProviderId_5,financial_services,ChannelId_3,2,84,5,68,86473.0,1,0
CustomerId_4955,2,2000.0,1000.0,0.0,0.0,0,11.5,10.0,2019-01-10 12:55:43+00:00,2019-01-10 11:46:07+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,34,2,2000.0,0,1
CustomerId_4956,4,5040.0,1260.0,940.0709193105238,0.0,2,18.25,7.0,2019-02-07 22:51:57+00:00,2019-02-07 17:55:00+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,6,4,5040.0,0,1
CustomerId_4957,1,1000.0,1000.0,0.0,0.0,0,4.0,23.0,2018-12-23 04:47:25+00:00,2018-12-23 04:47:25+00:00,ProviderId_1,financial_services,ChannelId_3,2,1,53,1,1000.0,0,1
CustomerId_4958,15,12023.0,801.5333333333333,732.7771895493265,0.0,7,15.533333333333333,12.6,2019-02-12 18:13:58+00:00,2018-12-12 23:18:22+00:00,ProviderId_4,airtime,ChannelId_3,4,62,1,15,12023.0,1,0
CustomerId_4959,20,22700.0,1135.0,1033.7845647502138,0.0,8,14.25,12.4,2019-02-10 10:31:46+00:00,2018-12-08 18:42:05+00:00,ProviderId_5,airtime,ChannelId_3,4,64,3,20,22700.0,1,0
CustomerId_496,24,49870.0,2077.9166666666665,3146.0865672142268,66.25,9,11.708333333333334,10.666666666666666,2019-02-12 16:07:10+00:00,2018-12-31 19:47:57+00:00,ProviderId_6,financial_services,ChannelId_3,2,43,1,24,49870.0,1,0
CustomerId_4961,10,62000.0,6200.0,3614.7844564602556,0.0,3,10.0,4.5,2019-02-08 11:30:56+00:00,2019-02-01 09:22:29+00:00,ProviderId_6,airtime,ChannelId_3,2,8,5,10,62000.0,1,0
CustomerId_4963,1,10000.0,10000.0,0.0,0.0,0,21.0,21.0,2018-12-21 21:09:14+00:00,2018-12-21 21:09:14+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,54,1,10000.0,0,1
CustomerId_4965,3,2050.0,683.3333333333334,548.4827557301445,0.0,1,13.333333333333334,18.333333333333332,2018-11-19 12:11:03+00:00,2018-11-18 14:01:24+00:00,ProviderId_5,airtime,ChannelId_3,4,1,86,3,2050.0,0,1
CustomerId_4966,2,1500.0,750.0,353.5533905932738,0.0,1,20.0,9.0,2019-01-09 20:59:47+00:00,2019-01-09 20:58:59+00:00,ProviderId_4,airtime,ChannelId_2,2,1,35,2,1500.0,0,1
CustomerId_4968,5,32000.0,6400.0,3781.5340802378078,0.0,2,18.0,8.0,2019-02-08 18:28:20+00:00,2019-02-08 18:24:17+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,5,5,32000.0,2,0
CustomerId_4969,70,140444.0,2006.3428571428572,5036.9486993204455,10.628571428571428,29,11.871428571428572,4.5,2019-02-05 16:39:47+00:00,2019-02-04 12:17:31+00:00,ProviderId_6,airtime,ChannelId_3,2,2,8,70,140444.0,1,0
CustomerId_497,4,3550.0,887.5,837.0334521391603,0.0,1,11.5,15.5,2018-11-16 12:06:50+00:00,2018-11-15 11:11:46+00:00,ProviderId_1,financial_services,ChannelId_3,2,2,89,4,3550.0,0,1
CustomerId_4970,6,8500.0,1416.6666666666667,1795.1787283350554,0.0,1,12.333333333333334,18.5,2018-11-19 14:03:51+00:00,2018-11-18 09:28:00+00:00,ProviderId_5,financial_services,ChannelId_3,2,2,86,6,8500.0,0,1
CustomerId_4971,57,517300.0,9075.438596491229,5647.637960806345,189.47368421052633,13,11.526315789473685,17.70175438596491,2019-02-10 10:10:49+00:00,2018-12-20 20:03:57+00:00,ProviderId_6,financial_services,ChannelId_3,2,52,3,57,517300.0,1,0
CustomerId_4972,1,80000.0,80000.0,0.0,0.0,0,11.0,16.0,2018-12-16 11:53:02+00:00,2018-12-16 11:53:02+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,59,1,80000.0,2,0
CustomerId_4973,2,1000.0,500.0,0.0,0.0,0,9.5,28.0,2019-01-28 10:41:13+00:00,2019-01-28 09:27:11+00:00,ProviderId_6,airtime,ChannelId_3,2,1,16,2,1000.0,0,1
CustomerId_4976,5,31000.0,6200.0,3834.057902536163,0.0,2,14.0,28.0,2018-12-28 14:42:25+00:00,2018-12-28 14:36:51+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,47,5,31000.0,2,0
CustomerId_4977,1,1000.0,1000.0,0.0,0.0,0,14.0,5.0,2018-12-05 14:39:50+00:00,2018-12-05 14:39:50+00:00,ProviderId_1,airtime,ChannelId_3,4,1,70,1,1000.0,0,1
CustomerId_4978,61,261084.0,4280.065573770492,6126.72852308868,142.47540983606558,20,13.721311475409836,12.950819672131148,2019-02-12 17:08:37+00:00,2018-11-15 15:56:25+00:00,ProviderId_5,financial_services,ChannelId_3,2,90,1,61,261084.0,1,0
CustomerId_4979,7,9925.0,1417.857142857143,1695.7492374140925,0.0,4,12.571428571428571,13.428571428571429,2019-02-01 21:48:36+00:00,2019-01-30 10:59:06+00:00,ProviderId_4,financial_services,ChannelId_2,2,3,12,7,9925.0,2,0
CustomerId_498,10,52000.0,5200.0,2149.9353995462798,0.0,2,13.0,8.0,2019-02-08 13:35:19+00:00,2019-02-08 13:09:24+00:00,ProviderId_1,financial_services,ChannelId_3,2,1,5,10,52000.0,1,0
CustomerId_4980,14,87714.0,6265.285714285715,9018.717139103812,342.85714285714283,4,9.285714285714286,11.785714285714286,2019-02-12 08:36:29+00:00,2018-11-15 16:41:12+00:00,ProviderId_6,airtime,ChannelId_3,2,89,2,14,87714.0,1,0
CustomerId_4982,1,1000.0,1000.0,0.0,0.0,0,10.0,23.0,2018-12-23 10:02:18+00:00,2018-12-23 10:02:18+00:00,ProviderId_1,airtime,ChannelId_3,4,1,52,1,1000.0,0,1
CustomerId_4983,59,91780.5,1555.6016949152543,2540.4025573268773,0.00847457627118644,20,10.830508474576272,25.949152542372882,2019-01-31 09:53:06+00:00,2019-01-11 15:35:12+00:00,ProviderId_6,financial_services,ChannelId_3,2,20,14,59,91780.5,1,0
CustomerId_4984,1,5000.0,5000.0,0.0,0.0,0,5.0,10.0,2019-02-10 05:36:10+00:00,2019-02-10 05:36:10+00:00,ProviderId_1,financial_services,ChannelId_3,2,1,4,1,5000.0,0,1
CustomerId_4986,1,10000.0,10000.0,0.0,0.0,0,7.0,30.0,2019-01-30 07:49:26+00:00,2019-01-30 07:49:26+00:00,ProviderId_3,financial_services,ChannelId_3,2,1,15,1,10000.0,0,1
CustomerId_4987,85,89339.5,1051.0529411764705,1191.6105348672957,8.829411764705883,30,13.658823529411764,19.04705882352941,2019-02-01 19:56:14+00:00,2018-11-29 19:56:50+00:00,ProviderId_6,financial_services,ChannelId_3,2,64,12,85,89339.5,1,0
CustomerId_4989,11,63400.0,5763.636363636364,6611.848868096234,0.0,6,17.818181818181817,21.90909090909091,2019-02-09 21:46:01+00:00,2019-01-21 14:24:33+00:00,ProviderId_4,financial_services,ChannelId_2,2,20,4,11,63400.0,1,0
CustomerId_4990,52,135440.0,2604.6153846153848,2817.5672663045384,0.0,17,9.557692307692308,15.576923076923077,2019-02-12 10:48:34+00:00,2019-01-05 07:45:24+00:00,ProviderId_6,financial_services,ChannelId_3,2,39,1,52,135440.0,1,0
CustomerId_4993,1,5000.0,5000.0,0.0,0.0,0,3.0,15.0,2018-12-15 03:31:25+00:00,2018-12-15 03:31:25+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,61,1,5000.0,0,1
CustomerId_4994,15,14400.0,960.0,949.661593862331,0.0,5,13.0,22.0,2019-02-02 14:11:57+00:00,2019-01-23 16:38:49+00:00,ProviderId_4,financial_services,ChannelId_3,2,10,11,15,14400.0,2,0
CustomerId_4997,86,947727.0,11020.081395348838,19151.78923507739,360.1279069767442,36,16.023255813953487,20.36046511627907,2019-02-05 21:16:29+00:00,2018-11-15 19:46:08+00:00,ProviderId_4,financial_services,ChannelId_3,2,83,8,86,947727.0,1,0
CustomerId_4998,24,142445.0,5935.208333333333,2945.5627937800696,0.0,6,11.708333333333334,18.625,2019-01-11 08:13:30+00:00,2018-11-24 07:52:13+00:00,ProviderId_5,financial_services,ChannelId_3,2,49,34,24,142445.0,2,0
CustomerId_4999,20,167913.0,8395.65,13196.15393440552,433.5,6,13.1,16.35,2019-02-08 12:17:38+00:00,2018-11-16 11:19:57+00:00,ProviderId_6,financial_services,ChannelId_3,2,85,5,20,167913.0,1,0
CustomerId_5,1,10000.0,10000.0,0.0,0.0,1,16.0,21.0,2018-11-21 16:49:13+00:00,2018-11-21 16:49:13+00:00,ProviderId_4,airtime,ChannelId_2,4,1,84,1,10000.0,0,1
CustomerId_500,8,22500.0,2812.5,3228.6385896933616,750.0,3,12.125,18.875,2018-12-10 19:05:02+00:00,2018-11-22 11:24:56+00:00,ProviderId_4,financial_services,ChannelId_3,2,19,65,8,22500.0,2,0
CustomerId_5000,5,48800.0,9760.0,8098.641861448128,0.0,2,19.2,12.0,2018-12-12 20:06:38+00:00,2018-12-12 19:33:51+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,63,5,48800.0,2,0
CustomerId_5001,7,7182.0,1026.0,860.6966170879648,0.0,2,11.714285714285714,21.285714285714285,2019-01-28 04:57:41+00:00,2019-01-17 09:14:41+00:00,ProviderId_6,financial_services,ChannelId_3,2,11,17,7,7182.0,2,0
CustomerId_5002,6,41000.0,6833.333333333333,3763.863263545405,0.0,3,18.0,21.0,2018-12-21 18:51:02+00:00,2018-12-21 18:42:20+00:00,ProviderId_4,airtime,ChannelId_2,2,1,54,6,41000.0,2,0
CustomerId_5003,1,1000.0,1000.0,0.0,0.0,0,22.0,9.0,2019-02-09 22:00:00+00:00,2019-02-09 22:00:00+00:00,ProviderId_5,airtime,ChannelId_3,4,1,4,1,1000.0,0,1
CustomerId_5004,1,12000.0,12000.0,0.0,0.0,0,19.0,4.0,2019-02-04 19:16:52+00:00,2019-02-04 19:16:52+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,9,1,12000.0,0,1
CustomerId_5006,23,71445.0,3106.304347826087,10284.84567186456,0.0,8,14.173913043478262,14.521739130434783,2019-02-12 19:15:29+00:00,2019-01-21 20:10:49+00:00,ProviderId_6,financial_services,ChannelId_3,2,22,1,23,71445.0,1,0
CustomerId_5007,19,101161.0,5324.263157894737,11967.07314928065,0.0,9,14.631578947368421,8.0,2019-02-10 15:51:10+00:00,2019-02-06 05:01:16+00:00,ProviderId_4,financial_services,ChannelId_3,2,5,3,19,101161.0,1,0
CustomerId_5008,7,6070.0,867.1428571428571,675.6901233976585,0.0,3,12.571428571428571,1.8571428571428572,2019-02-02 18:33:30+00:00,2019-02-01 20:36:33+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,11,7,6070.0,2,0
CustomerId_5009,9,62000.0,6888.888888888889,3257.470047615344,0.0,3,11.333333333333334,14.333333333333334,2019-02-01 08:43:43+00:00,2019-01-25 14:27:22+00:00,ProviderId_6,financial_services,ChannelId_3,2,7,13,9,62000.0,2,0
CustomerId_501,14,55000.0,3928.5714285714284,3647.2178166648887,1000.0,4,12.571428571428571,20.0,2018-12-20 06:57:26+00:00,2018-11-22 10:19:47+00:00,ProviderId_6,airtime,ChannelId_3,2,28,56,14,55000.0,2,0
CustomerId_5010,6,3600.0,600.0,565.022123460666,0.0,3,10.0,16.0,2019-01-31 07:43:42+00:00,2019-01-01 13:26:15+00:00,ProviderId_4,airtime,ChannelId_2,2,30,14,6,3600.0,0,1
CustomerId_5013,34,43762.0,1287.1176470588234,1450.9756543016545,0.0,10,14.411764705882353,15.705882352941176,2019-01-13 12:48:49+00:00,2018-11-19 07:40:44+00:00,ProviderId_6,financial_services,ChannelId_3,2,56,31,34,43762.0,2,0
CustomerId_5014,18,14240.0,791.1111111111111,556.7963920700478,0.0,4,13.555555555555555,10.0,2019-02-03 15:07:52+00:00,2018-11-17 10:05:18+00:00,ProviderId_5,airtime,ChannelId_3,4,79,10,18,14240.0,2,0
CustomerId_5015,21,152000.0,7238.0952380952385,2930.951413871644,0.0,9,12.238095238095237,14.904761904761905,2019-02-13 07:40:34+00:00,2019-01-18 17:08:14+00:00,ProviderId_4,airtime,ChannelId_3,2,26,1,21,152000.0,1,0
CustomerId_5016,24,165250.0,6885.416666666667,10552.142572118652,0.0,9,13.375,12.541666666666666,2019-02-09 10:59:16+00:00,2018-11-16 11:28:29+00:00,ProviderId_5,airtime,ChannelId_3,2,85,4,24,165250.0,1,0
CustomerId_5018,23,182000.0,7913.04347826087,3883.6843271008997,0.0,10,12.217391304347826,15.0,2019-02-13 07:34:39+00:00,2019-01-18 16:33:20+00:00,ProviderId_4,airtime,ChannelId_3,2,26,1,23,182000.0,1,0
CustomerId_5019,28,43230.0,1543.9285714285713,1216.8777268552506,0.0,8,10.821428571428571,9.571428571428571,2019-02-12 18:51:14+00:00,2019-01-03 07:48:38+00:00,ProviderId_5,financial_services,ChannelId_3,2,41,1,28,43230.0,1,0
CustomerId_502,1,2000.0,2000.0,0.0,0.0,0,21.0,15.0,2019-01-15 21:42:28+00:00,2019-01-15 21:42:28+00:00,ProviderId_5,airtime,ChannelId_3,4,1,29,1,2000.0,0,1
CustomerId_5021,16,23380.0,1461.25,2461.210745412374,0.0,8,11.9375,25.5,2018-12-31 13:30:16+00:00,2018-12-21 14:56:06+00:00,ProviderId_4,financial_services,ChannelId_2,2,10,44,16,23380.0,2,0
CustomerId_5022,24,63955.0,2664.7916666666665,4108.094247460067,0.0,7,12.458333333333334,10.458333333333334,2019-02-05 13:07:59+00:00,2018-11-16 18:19:39+00:00,ProviderId_5,financial_services,ChannelId_3,2,81,8,24,63955.0,1,0
CustomerId_5024,6,5070.0,845.0,737.3940601876313,0.0,3,10.833333333333334,7.833333333333333,2018-12-07 05:19:59+00:00,2018-11-30 07:57:30+00:00,ProviderId_4,financial_services,ChannelId_2,2,7,69,6,5070.0,0,1
CustomerId_5026,15,122000.0,8133.333333333333,4470.005859163093,0.0,7,16.0,12.866666666666667,2019-02-12 13:00:28+00:00,2019-01-25 18:19:29+00:00,ProviderId_4,airtime,ChannelId_3,2,18,1,15,122000.0,1,0
CustomerId_5027,33,87325.0,2646.212121212121,3279.565765440371,0.0,11,17.03030303030303,18.545454545454547,2019-01-28 19:25:52+00:00,2019-01-07 19:23:53+00:00,ProviderId_6,airtime,ChannelId_3,2,22,16,33,87325.0,2,0
CustomerId_5028,2,525.0,262.5,335.87572106361006,0.0,1,13.0,20.0,2018-11-20 13:43:32+00:00,2018-11-20 13:42:48+00:00,ProviderId_4,airtime,ChannelId_2,2,1,85,2,525.0,0,1
CustomerId_5029,6,20340.0,3390.0,3914.537009660274,0.0,2,9.833333333333334,10.5,2019-02-11 09:41:19+00:00,2019-02-09 15:41:30+00:00,ProviderId_6,airtime,ChannelId_3,2,2,3,6,20340.0,2,0
CustomerId_503,8,61000.0,7625.0,4405.759217854998,0.0,4,19.5,7.0,2018-12-07 20:03:59+00:00,2018-12-07 19:54:00+00:00,ProviderId_4,airtime,ChannelId_2,2,1,68,8,61000.0,2,0
CustomerId_5030,1,5000.0,5000.0,0.0,0.0,0,13.0,3.0,2019-01-03 13:24:20+00:00,2019-01-03 13:24:20+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,41,1,5000.0,0,1
CustomerId_5031,24,36878.34,1536.5974999999999,2193.6873585997696,0.027500000000000007,10,13.333333333333334,20.25,2019-02-04 09:08:08+00:00,2019-01-29 07:21:13+00:00,ProviderId_6,financial_services,ChannelId_3,2,7,10,24,36878.34,2,0
CustomerId_5032,6,398200.0,66366.66666666667,31009.783402446825,925.0,0,12.5,6.166666666666667,2019-02-07 05:32:07+00:00,2019-02-06 14:03:07+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,7,6,398200.0,2,0
CustomerId_5033,12,6510.0,542.5,541.477356195739,0.0,6,14.333333333333334,15.666666666666666,2019-02-05 18:56:03+00:00,2019-01-13 14:52:32+00:00,ProviderId_4,airtime,ChannelId_2,2,24,8,12,6510.0,2,0
CustomerId_5034,1,2000.0,2000.0,0.0,0.0,0,18.0,28.0,2018-11-28 18:31:31+00:00,2018-11-28 18:31:31+00:00,ProviderId_5,airtime,ChannelId_3,4,1,77,1,2000.0,0,1
CustomerId_5035,2,285400.0,142700.0,201101.1685694541,0.0,0,6.5,20.0,2019-01-20 07:09:56+00:00,2019-01-20 06:59:43+00:00,ProviderId_5,data_bundles,ChannelId_3,2,1,25,2,285400.0,2,0
CustomerId_5036,5,32000.0,6400.0,3781.5340802378078,0.0,2,14.0,8.0,2019-02-08 14:35:34+00:00,2019-02-08 14:32:43+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,5,5,32000.0,2,0
CustomerId_5037,3,2000.0,666.6666666666666,288.67513459481285,0.0,1,14.666666666666666,7.333333333333333,2019-01-08 18:53:37+00:00,2019-01-07 13:20:33+00:00,ProviderId_5,data_bundles,ChannelId_3,4,2,36,3,2000.0,0,1
CustomerId_5039,9,63400.0,7044.444444444444,6534.162362367328,0.0,5,9.444444444444445,23.0,2018-11-23 11:07:07+00:00,2018-11-23 09:35:37+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,82,9,63400.0,2,0
CustomerId_504,1,1000.0,1000.0,0.0,0.0,0,6.0,23.0,2018-12-23 06:16:59+00:00,2018-12-23 06:16:59+00:00,ProviderId_6,airtime,ChannelId_3,2,1,53,1,1000.0,0,1
CustomerId_5040,36,311413.0,8650.361111111111,29165.625747888098,251.58333333333334,18,14.0,18.666666666666668,2019-02-11 12:45:27+00:00,2018-12-30 11:24:21+00:00,ProviderId_4,airtime,ChannelId_3,2,44,2,36,311413.0,1,0
CustomerId_5041,20,211400.0,10570.0,7807.830077961214,0.0,7,14.6,21.35,2018-12-07 07:48:35+00:00,2018-11-23 14:08:38+00:00,ProviderId_6,financial_services,ChannelId_3,2,14,69,20,211400.0,2,0
CustomerId_5042,4,1575.0,393.75,459.3360244236602,0.0,2,11.0,20.5,2019-01-21 08:42:52+00:00,2019-01-20 14:28:24+00:00,ProviderId_4,airtime,ChannelId_2,2,1,24,4,1575.0,0,1
CustomerId_5043,1,5000.0,5000.0,0.0,0.0,0,13.0,26.0,2019-01-26 13:45:27+00:00,2019-01-26 13:45:27+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,18,1,5000.0,0,1
CustomerId_5044,13,87520.0,6732.307692307692,6963.67857032253,307.6923076923077,5,13.923076923076923,19.0,2019-02-01 16:35:23+00:00,2018-12-17 18:30:38+00:00,ProviderId_4,financial_services,ChannelId_3,2,46,12,13,87520.0,2,0
CustomerId_5045,1,500.0,500.0,0.0,0.0,0,7.0,5.0,2019-01-05 07:32:44+00:00,2019-01-05 07:32:44+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,40,1,500.0,0,1
CustomerId_5046,1,8000.0,8000.0,0.0,0.0,0,19.0,11.0,2019-02-11 19:14:30+00:00,2019-02-11 19:14:30+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,2,1,8000.0,0,1
CustomerId_5047,36,57750.0,1604.1666666666667,2828.080242345125,0.0,22,11.027777777777779,18.055555555555557,2019-01-23 20:45:23+00:00,2018-12-28 08:57:59+00:00,ProviderId_4,airtime,ChannelId_3,2,27,21,36,57750.0,2,0
CustomerId_5048,26,77337.9,2974.5346153846153,4341.076498652592,63.465384615384615,10,14.5,12.615384615384615,2019-02-11 15:04:36+00:00,2019-01-30 10:35:59+00:00,ProviderId_6,financial_services,ChannelId_3,2,13,2,26,77337.9,1,0
CustomerId_5049,13,12775.0,982.6923076923077,802.0406665308379,0.0,5,14.538461538461538,26.384615384615383,2019-01-31 19:10:04+00:00,2019-01-16 06:34:56+00:00,ProviderId_4,financial_services,ChannelId_3,2,16,13,13,12775.0,2,0
CustomerId_505,1,500.0,500.0,0.0,0.0,0,6.0,22.0,2018-11-22 06:23:42+00:00,2018-11-22 06:23:42+00:00,ProviderId_6,airtime,ChannelId_3,2,1,84,1,500.0,0,1
CustomerId_5050,1,1000.0,1000.0,0.0,0.0,0,14.0,12.0,2019-01-12 14:30:23+00:00,2019-01-12 14:30:23+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,32,1,1000.0,0,1
CustomerId_5051,19,21380.0,1125.2631578947369,1259.7105859021422,0.0,7,13.842105263157896,12.736842105263158,2019-02-12 21:49:46+00:00,2019-01-07 17:22:55+00:00,ProviderId_4,financial_services,ChannelId_3,2,37,1,19,21380.0,1,0
CustomerId_5052,4,11000.0,2750.0,2061.5528128088304,0.0,0,13.75,13.5,2019-01-12 20:34:39+00:00,2018-12-26 13:22:46+00:00,ProviderId_5,financial_services,ChannelId_3,2,18,32,4,11000.0,0,1
CustomerId_5054,132,7440770.0,56369.469696969696,135240.42536873024,23.40909090909091,27,11.969696969696969,16.59090909090909,2019-02-12 07:20:45+00:00,2018-11-15 15:03:51+00:00,ProviderId_6,airtime,ChannelId_3,2,89,2,132,7440770.0,1,0
CustomerId_5056,17,132000.0,7764.705882352941,2926.803114421644,0.0,4,11.0,14.0,2019-02-01 09:07:29+00:00,2019-01-11 14:12:44+00:00,ProviderId_5,financial_services,ChannelId_3,2,21,13,17,132000.0,2,0
CustomerId_5057,88,124970.0,1420.1136363636363,1881.1140892629041,0.0,35,11.840909090909092,17.079545454545453,2019-02-08 05:28:24+00:00,2018-11-15 16:47:46+00:00,ProviderId_5,airtime,ChannelId_3,2,85,6,88,124970.0,1,0
CustomerId_506,2,1050.0,525.0,671.7514421272201,0.0,1,14.0,18.0,2018-11-19 11:54:41+00:00,2018-11-17 17:33:26+00:00,ProviderId_4,airtime,ChannelId_2,2,2,86,2,1050.0,0,1
CustomerId_5060,3,1510.0,503.3333333333333,495.00841743684856,0.0,2,7.0,1.0,2019-01-01 07:29:46+00:00,2019-01-01 07:28:55+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,44,3,1510.0,0,1
CustomerId_5061,1,5000.0,5000.0,0.0,0.0,0,9.0,12.0,2019-02-12 09:48:25+00:00,2019-02-12 09:48:25+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,2,1,5000.0,0,1
CustomerId_5065,39,625250.0,16032.051282051281,25310.813913121587,0.0,17,12.794871794871796,15.205128205128204,2019-02-12 10:42:09+00:00,2018-11-17 06:34:14+00:00,ProviderId_4,airtime,ChannelId_3,2,88,1,39,625250.0,1,0
CustomerId_5066,1,10000.0,10000.0,0.0,0.0,1,15.0,3.0,2018-12-03 15:47:54+00:00,2018-12-03 15:47:54+00:00,ProviderId_4,airtime,ChannelId_5,4,1,72,1,10000.0,0,1
CustomerId_5067,5,27200.0,5440.0,4556.643501526096,0.0,1,10.8,6.6,2019-01-11 07:57:58+00:00,2019-01-04 12:55:42+00:00,ProviderId_6,airtime,ChannelId_3,2,7,34,5,27200.0,2,0
CustomerId_5068,8,100000.0,12500.0,6546.536707079771,0.0,2,7.0,7.0,2018-12-07 07:25:50+00:00,2018-12-07 07:18:09+00:00,ProviderId_6,financial_services,ChannelId_3,2,1,69,8,100000.0,2,0
CustomerId_5069,5,2575.0,515.0,481.4041960764364,0.0,3,8.4,10.6,2018-12-13 09:56:49+00:00,2018-12-09 08:39:34+00:00,ProviderId_4,financial_services,ChannelId_2,2,5,63,5,2575.0,0,1
CustomerId_507,2,2100.0,1050.0,70.71067811865476,0.0,0,18.0,15.0,2018-11-15 18:53:07+00:00,2018-11-15 18:50:46+00:00,ProviderId_5,airtime,ChannelId_3,2,1,90,2,2100.0,0,1
CustomerId_5073,122,1270765.0,10416.106557377048,90668.84112776208,0.0,45,10.040983606557377,19.459016393442624,2019-01-21 13:56:27+00:00,2018-12-21 07:16:28+00:00,ProviderId_6,financial_services,ChannelId_3,2,32,23,122,1270765.0,1,0
CustomerId_5074,29,32340.0,1115.1724137931035,2496.0545591130344,0.0,13,12.172413793103448,16.0,2018-12-27 14:35:48+00:00,2018-12-08 09:41:09+00:00,ProviderId_4,financial_services,ChannelId_3,2,20,48,29,32340.0,2,0
CustomerId_5076,5,31000.0,6200.0,3834.057902536163,0.0,2,13.0,1.0,2019-02-01 13:07:06+00:00,2019-02-01 13:00:40+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,12,5,31000.0,2,0
CustomerId_508,70,401409.0,5734.414285714286,3994.0720149569825,0.0,15,11.585714285714285,15.942857142857143,2019-02-09 08:43:37+00:00,2018-11-16 06:08:48+00:00,ProviderId_6,airtime,ChannelId_3,2,86,5,70,401409.0,1,0
CustomerId_5080,6,41000.0,6833.333333333333,3763.863263545405,0.0,3,18.0,21.0,2018-12-21 18:34:21+00:00,2018-12-21 18:22:13+00:00,ProviderId_4,airtime,ChannelId_2,2,1,54,6,41000.0,2,0
CustomerId_5081,51,48350.5,948.0490196078431,1110.2765522828174,0.00980392156862745,18,14.803921568627452,15.627450980392156,2019-01-25 21:06:25+00:00,2018-11-17 17:48:27+00:00,ProviderId_5,airtime,ChannelId_3,2,70,19,51,48350.5,2,0
CustomerId_5082,9,62000.0,6888.888888888889,3434.9106409208252,0.0,3,14.88888888888889,16.333333333333332,2018-12-28 12:00:55+00:00,2018-12-07 17:12:41+00:00,ProviderId_6,financial_services,ChannelId_3,2,21,47,9,62000.0,2,0
CustomerId_5085,16,70977.0,4436.0625,5243.708871511333,75.0,6,12.5625,20.9375,2019-01-12 09:02:09+00:00,2018-11-16 04:51:28+00:00,ProviderId_5,financial_services,ChannelId_3,2,58,33,16,70977.0,2,0
